customer_id,age,gender,marital_status,dependents,location,contract_type,payment_method,monthly_charges,tenure_months,phone_service,internet_service,streaming_service,customer_rating,number_of_complaints,late_payments,last_interaction_days,churn
CUST-1726,56,Male,Married,No,Quetta,Month-to-Month,Credit Card,2357.14,14,Yes,Yes,No,3,1,7,32,1
CUST-1727,63,Female,Married,Yes,Lahore,Month-to-Month,Credit Card,6751.55,21,Yes,Yes,No,1,4,4,20,1
CUST-1728,69,Female,Married,No,Quetta,Month-to-Month,Credit Card,3538.27,24,Yes,No,No,2,1,7,53,1
CUST-1729,46,Male,Married,No,Quetta,One Year,Cash,7714.95,50,Yes,Yes,No,2,4,4,206,0
CUST-1730,66,Female,Married,Yes,Quetta,Two Year,Bank Transfer,1110.71,45,Yes,No,Yes,2,5,0,219,0
CUST-1731,46,Female,Single,Yes,Lahore,One Year,Bank Transfer,3768.8,64,Yes,No,No,3,4,10,195,0
CUST-1732,70,Male,Single,No,Peshawar,One Year,Cash,4668.8,64,Yes,No,Yes,5,4,10,305,0
CUST-1733,61,Female,Married,No,Lahore,Month-to-Month,Cash,3538.67,26,No,No,No,3,3,1,195,0
CUST-1734,33,Male,Single,Yes,Quetta,Month-to-Month,Credit Card,2079.34,32,Yes,Yes,Yes,1,2,5,345,0
CUST-1735,61,Female,Single,No,Islamabad,Month-to-Month,Credit Card,4947.41,57,No,No,Yes,2,1,2,82,1
CUST-1736,64,Male,Single,Yes,Karachi,Month-to-Month,Cash,6169.38,53,No,Yes,Yes,3,5,7,1,0
CUST-1737,27,Male,Married,No,Quetta,Month-to-Month,Credit Card,5336.29,33,No,Yes,Yes,2,1,4,167,0
CUST-1738,47,Male,Single,No,Islamabad,One Year,Bank Transfer,2258.37,52,No,No,Yes,1,3,2,317,1
CUST-1739,42,Female,Single,Yes,Peshawar,Two Year,Bank Transfer,5987.06,18,No,Yes,No,4,4,9,183,1
CUST-1740,56,Male,Single,Yes,Quetta,Month-to-Month,Credit Card,2426.73,35,Yes,Yes,Yes,4,5,6,350,0
CUST-1741,37,Male,Married,Yes,Islamabad,Month-to-Month,Credit Card,1814.02,12,No,Yes,No,4,2,7,273,0
CUST-1742,22,Male,Single,No,Quetta,One Year,Credit Card,5680.01,51,No,No,Yes,2,0,3,157,1
CUST-1743,18,Male,Single,No,Lahore,Month-to-Month,Bank Transfer,6820.9,10,No,No,No,3,0,10,362,1
CUST-1744,47,Male,Married,No,Islamabad,Two Year,Credit Card,4111.55,52,Yes,No,Yes,2,3,8,201,0
CUST-1745,66,Female,Married,No,Lahore,One Year,Cash,4485.44,34,No,Yes,Yes,5,2,5,192,0
CUST-1746,20,Female,Single,Yes,Lahore,Two Year,Credit Card,2770.61,67,No,Yes,No,3,0,0,341,0
CUST-1747,62,Female,Single,No,Islamabad,Month-to-Month,Cash,4209.64,39,No,No,No,1,0,4,299,1
CUST-1748,31,Female,Married,No,Karachi,One Year,Credit Card,1489.87,8,No,No,Yes,4,5,4,76,1
CUST-1749,47,Female,Married,No,Islamabad,Month-to-Month,Credit Card,7668.73,29,Yes,Yes,Yes,3,5,6,140,0
CUST-1750,67,Female,Married,Yes,Karachi,One Year,Bank Transfer,6502.7,22,No,No,No,3,1,6,306,0
CUST-1751,21,Female,Married,No,Quetta,Month-to-Month,Cash,5509.8,70,Yes,No,Yes,4,2,5,196,0
CUST-1752,35,Male,Married,No,Quetta,Month-to-Month,Cash,4536.46,61,Yes,Yes,Yes,1,0,7,61,0
CUST-1753,54,Female,Married,Yes,Islamabad,One Year,Cash,6441.27,43,No,Yes,No,2,5,1,360,0
CUST-1754,42,Male,Married,No,Quetta,One Year,Bank Transfer,4210.68,49,No,No,Yes,2,5,6,307,0
CUST-1755,65,Male,Single,No,Peshawar,Two Year,Cash,2749.8,29,Yes,No,Yes,3,5,9,333,0
CUST-1756,18,Female,Married,Yes,Lahore,One Year,Bank Transfer,1702.81,31,No,No,No,4,1,6,354,0
CUST-1757,70,Male,Married,No,Lahore,One Year,Credit Card,5356.89,53,No,No,Yes,5,2,3,83,0
CUST-1758,63,Male,Single,No,Karachi,Month-to-Month,Credit Card,7470.69,34,No,Yes,No,1,4,9,334,0
CUST-1759,32,Male,Married,No,Quetta,One Year,Cash,1652.14,38,Yes,No,No,2,5,1,5,0
CUST-1760,26,Male,Married,Yes,Karachi,One Year,Credit Card,1850.14,57,Yes,No,Yes,1,2,3,219,0
CUST-1761,32,Female,Single,No,Lahore,Two Year,Credit Card,3752.05,4,No,Yes,Yes,1,3,3,254,0
CUST-1762,66,Female,Married,No,Lahore,Two Year,Cash,6551.75,2,No,Yes,No,1,1,5,88,1
CUST-1763,41,Female,Single,Yes,Quetta,Month-to-Month,Credit Card,2704.42,12,Yes,Yes,No,4,4,6,209,0
CUST-1764,21,Female,Single,Yes,Peshawar,Two Year,Cash,2404.35,35,Yes,Yes,Yes,4,5,2,180,0
CUST-1765,29,Female,Single,No,Peshawar,Month-to-Month,Cash,5149.75,70,Yes,Yes,No,4,5,9,208,0
CUST-1766,54,Female,Single,No,Quetta,Month-to-Month,Credit Card,4517.11,72,Yes,Yes,Yes,3,1,0,273,0
CUST-1767,54,Female,Married,No,Quetta,One Year,Credit Card,951.65,21,Yes,Yes,No,4,1,2,65,0
CUST-1768,60,Female,Single,No,Karachi,Month-to-Month,Credit Card,1111.17,61,Yes,No,No,3,0,8,21,1
CUST-1769,23,Female,Single,Yes,Quetta,One Year,Credit Card,5322.6,35,Yes,No,No,2,5,0,177,1
CUST-1770,56,Female,Married,No,Peshawar,Month-to-Month,Credit Card,3988.43,48,No,Yes,Yes,2,2,7,363,1
CUST-1771,63,Male,Single,Yes,Quetta,Month-to-Month,Bank Transfer,7782.33,15,Yes,No,No,2,1,1,22,1
CUST-1772,41,Female,Single,Yes,Karachi,One Year,Credit Card,5588.99,71,Yes,No,No,2,1,5,325,1
CUST-1773,28,Male,Single,No,Karachi,One Year,Bank Transfer,575.55,15,No,Yes,No,2,3,2,36,0
CUST-1774,30,Male,Single,No,Karachi,Two Year,Cash,4107.64,6,No,Yes,No,4,3,6,250,0
CUST-1775,51,Male,Married,Yes,Karachi,One Year,Credit Card,3608.36,68,No,Yes,Yes,5,3,1,149,0
CUST-1776,42,Male,Single,Yes,Islamabad,One Year,Credit Card,1300.35,22,Yes,Yes,No,4,1,3,73,0
CUST-1777,24,Female,Married,No,Quetta,Month-to-Month,Credit Card,7424.07,32,Yes,Yes,Yes,5,4,9,91,1
CUST-1778,69,Male,Married,Yes,Lahore,Month-to-Month,Cash,6537.58,22,No,No,No,4,2,8,176,1
CUST-1779,21,Female,Single,No,Quetta,Month-to-Month,Bank Transfer,2225.64,27,No,No,No,2,1,5,126,1
CUST-1780,25,Female,Single,No,Islamabad,One Year,Bank Transfer,2419.86,15,No,Yes,Yes,1,0,3,204,1
CUST-1781,37,Male,Single,Yes,Karachi,One Year,Credit Card,740.14,44,Yes,Yes,Yes,5,5,1,246,0
CUST-1782,46,Female,Single,Yes,Islamabad,Month-to-Month,Credit Card,2725.38,9,No,No,No,1,4,9,99,1
CUST-1783,70,Male,Married,No,Peshawar,One Year,Credit Card,4884.67,34,Yes,No,No,2,4,8,271,0
CUST-1784,68,Male,Married,Yes,Peshawar,One Year,Credit Card,3656.33,15,Yes,No,No,5,2,3,44,0
CUST-1785,62,Female,Married,No,Quetta,Month-to-Month,Cash,7769.42,62,Yes,Yes,Yes,1,4,8,222,0
CUST-1786,63,Female,Single,No,Quetta,Month-to-Month,Credit Card,920.6,45,Yes,Yes,No,4,2,1,97,0
CUST-1787,27,Male,Married,No,Lahore,Two Year,Cash,4935.73,72,No,No,Yes,2,4,6,36,0
CUST-1788,60,Female,Single,Yes,Lahore,One Year,Credit Card,6937.32,58,No,Yes,No,4,5,10,168,0
CUST-1789,51,Female,Single,No,Peshawar,Two Year,Bank Transfer,4105.56,19,No,No,Yes,4,2,10,30,0
CUST-1790,43,Female,Single,No,Karachi,Month-to-Month,Bank Transfer,522.22,16,Yes,Yes,Yes,2,3,4,282,1
CUST-1791,58,Male,Single,No,Islamabad,Two Year,Credit Card,2321.01,8,No,Yes,Yes,5,3,7,85,0
CUST-1792,66,Male,Single,No,Lahore,Month-to-Month,Credit Card,2928.27,33,Yes,No,No,3,4,10,357,0
CUST-1793,20,Female,Married,No,Lahore,Month-to-Month,Cash,7744.96,18,Yes,No,No,3,4,7,121,1
CUST-1794,23,Female,Married,No,Karachi,Two Year,Credit Card,7338.3,35,Yes,Yes,Yes,2,2,3,287,0
CUST-1795,22,Female,Single,No,Karachi,Month-to-Month,Credit Card,7618.78,43,No,No,Yes,3,2,3,248,1
CUST-1796,22,Female,Married,No,Quetta,One Year,Credit Card,6693.19,50,Yes,Yes,Yes,1,5,7,184,1
CUST-1797,64,Female,Single,No,Islamabad,Month-to-Month,Bank Transfer,3137.36,3,Yes,No,No,5,1,2,253,1
CUST-1798,40,Male,Single,No,Karachi,One Year,Cash,7294.07,59,No,No,No,4,3,6,273,1
CUST-1799,66,Female,Single,No,Lahore,Two Year,Bank Transfer,7862.63,28,No,Yes,No,4,1,7,209,1
CUST-1800,26,Male,Married,Yes,Lahore,Month-to-Month,Cash,3125.53,46,No,Yes,Yes,2,1,7,354,0
CUST-1801,52,Female,Single,No,Peshawar,One Year,Bank Transfer,2454.17,64,Yes,Yes,No,4,0,10,24,0
CUST-1802,37,Male,Single,No,Karachi,Month-to-Month,Credit Card,4601.87,70,Yes,No,No,1,2,9,122,0
CUST-1803,66,Female,Married,No,Quetta,One Year,Bank Transfer,1903.64,47,No,No,No,1,0,3,225,1
CUST-1804,59,Male,Married,Yes,Islamabad,Month-to-Month,Bank Transfer,744.68,14,Yes,Yes,Yes,2,0,8,123,0
CUST-1805,52,Female,Married,No,Quetta,Month-to-Month,Cash,7593.73,7,Yes,No,No,4,1,9,294,1
CUST-1806,67,Male,Single,Yes,Lahore,Month-to-Month,Cash,7443.05,31,No,Yes,No,3,0,3,173,1
CUST-1807,35,Male,Single,No,Quetta,Month-to-Month,Bank Transfer,1719.9,51,No,Yes,No,3,5,7,143,0
CUST-1808,34,Male,Married,No,Lahore,Two Year,Cash,3558.05,29,No,Yes,No,5,2,5,169,1
CUST-1809,41,Male,Single,Yes,Lahore,Month-to-Month,Cash,6732.77,15,No,Yes,No,2,1,4,57,1
CUST-1810,20,Male,Married,No,Lahore,Month-to-Month,Cash,5457.5,25,No,Yes,Yes,5,2,3,42,0
CUST-1811,49,Male,Married,Yes,Lahore,Month-to-Month,Cash,3460.91,61,No,No,Yes,3,5,4,309,0
CUST-1812,52,Female,Single,Yes,Lahore,Month-to-Month,Cash,6081.28,41,No,No,Yes,3,4,10,119,0
CUST-1813,55,Male,Single,No,Peshawar,One Year,Bank Transfer,7227.86,69,No,Yes,Yes,3,0,0,121,0
CUST-1814,30,Female,Married,No,Quetta,Two Year,Cash,7446.19,4,Yes,No,No,5,1,6,312,1
CUST-1815,64,Female,Married,No,Peshawar,Month-to-Month,Credit Card,3341.37,57,Yes,Yes,No,2,3,7,251,1
CUST-1816,42,Female,Married,No,Peshawar,Two Year,Bank Transfer,1801.71,31,Yes,No,Yes,1,2,8,343,0
CUST-1817,26,Female,Married,Yes,Karachi,One Year,Bank Transfer,7346.29,3,Yes,No,Yes,1,5,2,332,1
CUST-1818,21,Female,Single,Yes,Karachi,Month-to-Month,Bank Transfer,1194.17,67,Yes,Yes,Yes,3,0,8,341,0
CUST-1819,31,Male,Married,No,Karachi,One Year,Cash,5912.66,50,Yes,No,No,2,2,9,341,0
CUST-1820,54,Male,Married,Yes,Islamabad,One Year,Credit Card,1553.73,17,Yes,Yes,No,2,5,4,337,0
CUST-1821,51,Male,Married,Yes,Karachi,One Year,Cash,3420.4,60,Yes,No,No,4,2,9,182,0
CUST-1822,28,Female,Single,No,Quetta,Two Year,Bank Transfer,3586.67,66,Yes,Yes,Yes,4,4,5,165,0
CUST-1823,58,Male,Single,Yes,Peshawar,Month-to-Month,Bank Transfer,1690.68,24,Yes,Yes,Yes,5,5,0,264,1
CUST-1824,20,Male,Married,Yes,Quetta,Two Year,Bank Transfer,7420.11,32,Yes,Yes,Yes,4,2,8,210,0
CUST-1825,45,Male,Single,No,Karachi,One Year,Bank Transfer,520.01,19,No,Yes,No,5,4,8,11,0
CUST-1826,46,Male,Single,Yes,Islamabad,Month-to-Month,Cash,7203.56,66,Yes,Yes,No,1,4,5,182,1
CUST-1827,26,Male,Single,No,Islamabad,One Year,Credit Card,7128.72,60,No,Yes,Yes,3,4,7,251,1
CUST-1828,20,Female,Married,Yes,Peshawar,Month-to-Month,Credit Card,2877.23,66,Yes,No,Yes,2,0,3,138,0
CUST-1829,42,Male,Married,No,Quetta,Two Year,Bank Transfer,5782.13,15,No,Yes,No,1,5,4,218,0
CUST-1830,51,Female,Single,Yes,Lahore,One Year,Credit Card,2396.07,35,Yes,No,No,1,2,4,239,1
CUST-1831,29,Female,Married,Yes,Quetta,Month-to-Month,Bank Transfer,6190.8,69,No,Yes,Yes,5,2,6,337,0
CUST-1832,59,Female,Married,No,Karachi,Month-to-Month,Bank Transfer,4708.4,27,Yes,No,Yes,3,5,6,87,0
CUST-1833,26,Female,Single,No,Lahore,One Year,Credit Card,2751.69,7,No,Yes,No,5,4,6,298,0
CUST-1834,32,Female,Single,No,Islamabad,Month-to-Month,Bank Transfer,3501.76,6,Yes,Yes,Yes,1,2,4,293,1
CUST-1835,57,Male,Married,No,Peshawar,Month-to-Month,Credit Card,5674.17,33,No,No,Yes,2,2,3,92,1
CUST-1836,42,Male,Single,Yes,Peshawar,Month-to-Month,Bank Transfer,7295.73,58,Yes,Yes,No,4,4,7,208,1
CUST-1837,22,Male,Married,Yes,Islamabad,Month-to-Month,Credit Card,1480.45,49,No,Yes,Yes,5,3,0,204,0
CUST-1838,28,Female,Married,Yes,Karachi,Month-to-Month,Bank Transfer,4785.23,17,No,Yes,No,1,3,0,186,1
CUST-1839,51,Male,Single,No,Islamabad,Month-to-Month,Credit Card,2402.97,42,No,Yes,Yes,4,4,5,85,0
CUST-1840,41,Male,Married,Yes,Karachi,Month-to-Month,Bank Transfer,6510.29,72,No,No,No,4,0,1,315,0
CUST-1841,32,Female,Married,Yes,Lahore,One Year,Bank Transfer,1026.78,40,No,Yes,Yes,1,2,2,152,0
CUST-1842,55,Female,Single,No,Islamabad,One Year,Bank Transfer,5667.17,46,No,No,Yes,3,2,3,156,0
CUST-1843,25,Female,Single,No,Karachi,Month-to-Month,Credit Card,1812.1,71,No,Yes,Yes,1,3,1,293,0
CUST-1844,22,Female,Single,Yes,Lahore,Month-to-Month,Cash,4972.89,70,No,Yes,No,2,4,9,21,1
CUST-1845,65,Male,Married,No,Islamabad,One Year,Bank Transfer,6767.69,68,Yes,Yes,Yes,4,5,6,161,1
CUST-1846,43,Female,Single,Yes,Peshawar,Month-to-Month,Bank Transfer,6163.1,1,Yes,Yes,Yes,2,5,9,339,0
CUST-1847,35,Female,Single,Yes,Islamabad,Month-to-Month,Credit Card,6147.07,52,Yes,No,No,5,0,0,156,1
CUST-1848,23,Male,Single,No,Quetta,Month-to-Month,Bank Transfer,4383.84,35,No,Yes,Yes,4,4,2,143,0
CUST-1849,54,Male,Single,Yes,Islamabad,Two Year,Bank Transfer,7180.59,69,No,Yes,No,3,3,1,257,1
CUST-1850,65,Female,Married,No,Quetta,One Year,Bank Transfer,4910.79,5,Yes,Yes,No,1,3,8,107,0
CUST-1851,30,Male,Married,No,Lahore,One Year,Bank Transfer,7381.38,17,Yes,No,No,5,2,7,284,1
CUST-1852,45,Female,Single,Yes,Islamabad,One Year,Cash,4598.92,53,No,No,Yes,2,1,2,50,0
CUST-1853,22,Female,Married,Yes,Lahore,One Year,Cash,4294.74,52,No,No,No,5,0,4,35,0
CUST-1854,30,Male,Single,Yes,Lahore,Month-to-Month,Bank Transfer,2167.65,14,Yes,No,Yes,3,0,2,224,0
CUST-1855,34,Male,Single,No,Karachi,One Year,Bank Transfer,4585.9,29,No,Yes,No,1,1,10,156,1
CUST-1856,67,Female,Married,Yes,Lahore,Month-to-Month,Bank Transfer,1554.39,8,Yes,Yes,Yes,5,5,10,191,1
CUST-1857,57,Female,Married,No,Lahore,One Year,Cash,7022.68,1,No,No,No,2,5,10,184,0
CUST-1858,62,Female,Single,No,Islamabad,One Year,Cash,5569.19,29,Yes,Yes,No,5,5,5,237,1
CUST-1859,49,Male,Single,Yes,Islamabad,One Year,Credit Card,7952.27,36,Yes,Yes,Yes,1,3,4,297,0
CUST-1860,46,Female,Married,No,Peshawar,Month-to-Month,Credit Card,1190.73,51,No,No,No,5,4,10,323,0
CUST-1861,68,Female,Single,Yes,Karachi,Month-to-Month,Bank Transfer,2305.05,37,Yes,Yes,Yes,2,0,1,304,1
CUST-1862,20,Female,Married,Yes,Lahore,One Year,Bank Transfer,7078.69,69,No,No,No,1,1,9,342,1
CUST-1863,57,Female,Single,Yes,Karachi,One Year,Cash,3464.41,53,No,No,Yes,3,2,7,58,0
CUST-1864,51,Female,Single,Yes,Quetta,Two Year,Bank Transfer,3997.27,52,No,No,No,3,2,5,39,0
CUST-1865,57,Male,Married,Yes,Lahore,Month-to-Month,Bank Transfer,6954.89,12,No,No,No,4,3,2,241,0
CUST-1866,44,Female,Married,Yes,Karachi,One Year,Cash,4413.67,52,No,No,Yes,5,0,0,25,0
CUST-1867,30,Female,Married,Yes,Peshawar,One Year,Cash,1951.07,1,Yes,No,No,2,4,4,316,0
CUST-1868,62,Female,Married,No,Peshawar,Two Year,Cash,7190.23,7,No,Yes,Yes,5,0,10,117,0
CUST-1869,50,Female,Married,Yes,Lahore,One Year,Cash,732.96,17,No,Yes,Yes,1,5,1,342,0
CUST-1870,23,Male,Married,No,Quetta,One Year,Credit Card,7215.47,43,Yes,Yes,No,4,2,1,240,0
CUST-1871,41,Male,Married,No,Peshawar,One Year,Cash,878.9,71,No,No,No,2,0,8,175,0
CUST-1872,36,Male,Single,No,Peshawar,One Year,Cash,5493.87,17,Yes,No,No,5,2,10,340,0
CUST-1873,33,Female,Single,Yes,Quetta,Two Year,Bank Transfer,1037.6,59,No,No,Yes,2,1,9,228,0
CUST-1874,57,Female,Single,No,Karachi,Month-to-Month,Bank Transfer,5796.6,3,Yes,Yes,Yes,1,1,6,253,0
CUST-1875,45,Male,Married,No,Peshawar,Month-to-Month,Bank Transfer,754.78,29,No,Yes,No,4,2,5,111,0
CUST-1876,50,Male,Married,Yes,Islamabad,Two Year,Credit Card,6818.43,22,No,No,Yes,2,4,0,241,1
CUST-1877,65,Male,Married,Yes,Peshawar,One Year,Cash,3994.58,38,No,No,No,1,4,9,224,1
CUST-1878,58,Female,Single,No,Karachi,One Year,Cash,1200.9,54,No,No,No,3,0,1,298,0
CUST-1879,30,Female,Married,Yes,Karachi,Month-to-Month,Credit Card,5801.15,50,No,No,No,2,2,10,52,0
CUST-1880,60,Male,Married,Yes,Lahore,Month-to-Month,Cash,4169.68,69,Yes,No,Yes,4,3,6,221,0
CUST-1881,62,Male,Single,Yes,Islamabad,One Year,Bank Transfer,1932.12,30,Yes,Yes,Yes,2,4,2,304,0
CUST-1882,42,Male,Married,Yes,Karachi,One Year,Credit Card,617.54,23,No,No,No,2,4,1,288,0
CUST-1883,70,Female,Single,No,Quetta,Month-to-Month,Cash,3634.99,47,Yes,No,Yes,1,5,5,152,0
CUST-1884,59,Female,Single,Yes,Islamabad,Month-to-Month,Credit Card,1142.22,21,No,No,No,5,1,7,118,0
CUST-1885,53,Female,Married,Yes,Islamabad,Two Year,Credit Card,1206.27,20,No,No,No,5,4,7,279,0
CUST-1886,44,Male,Married,Yes,Quetta,Month-to-Month,Cash,2504.97,23,No,Yes,Yes,2,4,10,135,1
CUST-1887,55,Male,Married,No,Peshawar,Two Year,Bank Transfer,5228.44,68,Yes,No,No,4,5,1,209,0
CUST-1888,24,Female,Single,No,Quetta,Month-to-Month,Cash,4474.33,21,No,No,No,4,4,5,127,1
CUST-1889,22,Male,Single,Yes,Quetta,One Year,Cash,1017.4,21,Yes,No,No,1,5,4,293,0
CUST-1890,60,Female,Single,Yes,Peshawar,Two Year,Bank Transfer,7763.23,1,No,Yes,No,2,2,6,7,0
CUST-1891,62,Male,Married,No,Peshawar,One Year,Cash,7153.77,15,No,No,No,2,2,3,222,0
CUST-1892,68,Male,Married,Yes,Peshawar,Month-to-Month,Cash,2444.19,17,Yes,Yes,Yes,5,1,1,77,1
CUST-1893,48,Male,Married,Yes,Peshawar,One Year,Cash,1417.54,51,No,No,Yes,1,0,9,338,0
CUST-1894,40,Male,Married,No,Peshawar,Month-to-Month,Credit Card,7568.02,63,Yes,No,No,3,5,2,351,1
CUST-1895,59,Female,Single,Yes,Quetta,Month-to-Month,Credit Card,3958.56,14,No,No,Yes,4,4,8,278,1
CUST-1896,27,Male,Single,Yes,Lahore,Two Year,Credit Card,2833.75,59,No,No,No,4,0,9,334,0
CUST-1897,49,Female,Single,No,Lahore,One Year,Cash,4177.69,50,No,No,No,2,2,7,338,0
CUST-1898,60,Female,Single,No,Karachi,One Year,Bank Transfer,6295.58,34,Yes,No,No,1,4,8,227,0
CUST-1899,70,Female,Married,Yes,Lahore,Month-to-Month,Credit Card,1762.89,6,No,No,No,3,0,4,275,1
CUST-1900,47,Male,Married,No,Lahore,Month-to-Month,Bank Transfer,6256.22,49,Yes,No,Yes,4,5,4,351,0
CUST-1901,56,Female,Married,Yes,Quetta,Month-to-Month,Cash,6120.85,6,No,No,Yes,1,5,6,295,1
CUST-1902,48,Female,Single,Yes,Peshawar,One Year,Credit Card,4545.11,69,No,Yes,No,3,0,6,117,1
CUST-1903,35,Female,Single,Yes,Peshawar,One Year,Cash,6993.82,7,Yes,Yes,Yes,2,5,0,292,0
CUST-1904,53,Male,Married,No,Quetta,One Year,Bank Transfer,1491.08,51,No,Yes,No,5,3,4,271,0
CUST-1905,19,Male,Married,No,Lahore,Two Year,Credit Card,4966.09,1,No,Yes,Yes,4,2,7,157,0
CUST-1906,31,Female,Single,Yes,Quetta,Month-to-Month,Credit Card,3870.07,13,Yes,No,No,4,1,6,60,0
CUST-1907,30,Male,Married,Yes,Karachi,Month-to-Month,Credit Card,3667.19,43,Yes,No,No,3,1,10,184,0
CUST-1908,46,Female,Single,No,Peshawar,Month-to-Month,Credit Card,2394.21,27,Yes,Yes,No,5,3,1,144,0
CUST-1909,29,Female,Single,No,Islamabad,Month-to-Month,Bank Transfer,3292.1,71,No,Yes,Yes,1,0,7,161,0
CUST-1910,56,Male,Single,No,Karachi,Month-to-Month,Credit Card,1311.13,3,Yes,Yes,Yes,2,5,1,89,0
CUST-1911,19,Female,Married,Yes,Karachi,Two Year,Cash,2386.99,58,Yes,Yes,No,1,3,9,16,0
CUST-1912,49,Male,Married,No,Quetta,Month-to-Month,Credit Card,2539.74,17,No,No,Yes,3,3,0,249,0
CUST-1913,30,Male,Single,No,Lahore,Two Year,Bank Transfer,5905.01,45,Yes,Yes,Yes,4,5,10,98,0
CUST-1914,63,Female,Married,Yes,Peshawar,Month-to-Month,Credit Card,864.13,58,Yes,No,Yes,4,2,10,104,0
CUST-1915,44,Male,Single,Yes,Islamabad,Two Year,Bank Transfer,5383.94,56,No,No,Yes,1,5,10,300,1
CUST-1916,66,Male,Single,Yes,Karachi,One Year,Bank Transfer,2160.57,54,Yes,No,Yes,2,5,2,235,1
CUST-1917,58,Female,Single,No,Islamabad,Two Year,Cash,1113.96,29,No,Yes,Yes,3,4,2,307,0
CUST-1918,34,Female,Single,Yes,Lahore,Month-to-Month,Credit Card,2756.05,54,Yes,Yes,Yes,2,0,5,274,1
CUST-1919,57,Male,Married,Yes,Lahore,One Year,Credit Card,2183.55,27,Yes,No,Yes,3,1,2,261,0
CUST-1920,48,Male,Single,Yes,Islamabad,Two Year,Credit Card,4640.24,45,No,Yes,Yes,2,1,6,239,0
CUST-1921,51,Female,Single,Yes,Peshawar,Month-to-Month,Cash,3180.32,31,Yes,Yes,Yes,1,3,7,262,1
CUST-1922,41,Male,Married,No,Lahore,Month-to-Month,Cash,7744.95,36,No,No,Yes,5,3,2,332,0
CUST-1923,62,Male,Single,Yes,Islamabad,Month-to-Month,Bank Transfer,7726.62,61,Yes,No,Yes,3,3,8,115,1
CUST-1924,52,Male,Single,No,Karachi,Two Year,Bank Transfer,3827.86,37,Yes,Yes,Yes,1,0,0,268,0
CUST-1925,65,Male,Married,No,Islamabad,One Year,Bank Transfer,6463.16,67,No,No,No,4,3,2,12,0
CUST-1926,23,Male,Married,No,Islamabad,One Year,Cash,599.51,36,No,Yes,No,4,3,2,73,0
CUST-1927,36,Male,Married,Yes,Quetta,Month-to-Month,Cash,4608.59,5,Yes,Yes,Yes,2,4,6,362,0
CUST-1928,47,Male,Single,No,Lahore,Month-to-Month,Cash,6074.74,46,Yes,No,Yes,4,0,10,305,0
CUST-1929,24,Female,Married,Yes,Peshawar,Two Year,Bank Transfer,2127.07,52,Yes,No,Yes,5,2,10,178,0
CUST-1930,27,Female,Married,Yes,Peshawar,Month-to-Month,Cash,958.79,49,No,Yes,No,3,2,4,260,0
CUST-1931,58,Female,Single,Yes,Quetta,One Year,Bank Transfer,1669.39,6,No,No,No,2,5,3,259,0
CUST-1932,49,Female,Single,No,Peshawar,Two Year,Bank Transfer,3813.86,10,Yes,Yes,Yes,3,4,1,270,0
CUST-1933,51,Female,Single,Yes,Islamabad,Month-to-Month,Credit Card,4297.79,23,Yes,No,Yes,3,1,6,320,0
CUST-1934,45,Male,Single,Yes,Quetta,One Year,Credit Card,3356.64,17,Yes,Yes,Yes,1,5,2,120,0
CUST-1935,32,Male,Single,Yes,Karachi,Month-to-Month,Credit Card,3799.8,44,No,No,Yes,4,2,6,169,0
CUST-1936,47,Male,Married,No,Lahore,One Year,Bank Transfer,4026.76,41,Yes,Yes,Yes,3,0,9,68,1
CUST-1937,54,Male,Married,No,Lahore,Month-to-Month,Credit Card,6270.77,15,No,Yes,No,5,1,6,59,1
CUST-1938,46,Female,Married,No,Lahore,One Year,Credit Card,1289.31,44,No,No,Yes,5,3,10,130,0
CUST-1939,39,Male,Single,Yes,Islamabad,Month-to-Month,Credit Card,6267.13,58,Yes,Yes,No,4,0,1,266,0
CUST-1940,21,Male,Single,No,Karachi,Month-to-Month,Cash,5664.7,50,No,Yes,Yes,4,1,6,75,0
CUST-1941,37,Female,Single,Yes,Quetta,One Year,Bank Transfer,6062.46,52,No,Yes,Yes,2,2,5,90,0
CUST-1942,49,Male,Married,Yes,Quetta,Month-to-Month,Credit Card,6008.51,70,Yes,Yes,No,2,5,9,357,0
CUST-1943,53,Male,Married,No,Lahore,One Year,Cash,4029.44,68,Yes,Yes,No,2,3,3,154,0
CUST-1944,67,Female,Single,Yes,Karachi,Month-to-Month,Cash,2085.5,63,Yes,No,Yes,4,3,10,218,0
CUST-1945,21,Male,Married,No,Karachi,One Year,Cash,4524.72,58,Yes,Yes,No,3,0,4,28,0
CUST-1946,44,Male,Single,Yes,Karachi,Month-to-Month,Credit Card,7684.87,23,Yes,Yes,Yes,1,5,7,130,1
CUST-1947,34,Male,Married,No,Peshawar,One Year,Cash,4913.94,44,Yes,Yes,No,2,3,4,66,0
CUST-1948,29,Male,Married,Yes,Peshawar,Month-to-Month,Bank Transfer,582.85,44,Yes,No,No,1,1,2,144,0
CUST-1949,39,Male,Married,Yes,Lahore,Month-to-Month,Cash,947.83,52,No,No,Yes,5,4,1,313,0
CUST-1950,34,Female,Single,Yes,Karachi,Month-to-Month,Cash,7946.48,67,Yes,Yes,Yes,4,2,5,277,0
CUST-1951,27,Female,Married,Yes,Karachi,One Year,Cash,1039.6,28,Yes,Yes,No,5,0,5,103,0
